Virus Family,Virus Genus,Virus Species,Region,Sub-region,Date,Type,Case Number,Comments
Orthomyxovididae,Influenza Viruses A,,United States,,2000-04-02,% Positive Cases,0.01053864168618267,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-04-09,% Positive Cases,0.0099601593625498,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-04-16,% Positive Cases,0.01313755795981453,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-04-23,% Positive Cases,0.01485148514851485,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-04-30,% Positive Cases,0.010830324909747292,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-05-07,% Positive Cases,0.003770028275212064,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-05-14,% Positive Cases,0.0010559662090813093,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-05-21,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-05-28,% Positive Cases,0.0051813471502590676,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-06-04,% Positive Cases,0.004838709677419355,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-06-11,% Positive Cases,0.0015015015015015015,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-06-18,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-06-25,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-07-02,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-07-09,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-07-16,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-07-23,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-07-30,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-08-06,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-08-13,% Positive Cases,,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-08-20,% Positive Cases,,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-08-27,% Positive Cases,,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-09-03,% Positive Cases,,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-09-10,% Positive Cases,,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-09-17,% Positive Cases,,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-09-24,% Positive Cases,,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-10-01,% Positive Cases,,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-10-08,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-10-15,% Positive Cases,0.0026845637583892616,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-10-22,% Positive Cases,0.0011827321111768185,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-10-29,% Positive Cases,0.0071301247771836,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-11-05,% Positive Cases,0.006619144602851324,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-11-12,% Positive Cases,0.01611170784103115,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-11-19,% Positive Cases,0.013742556115437472,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-11-26,% Positive Cases,0.02407996365288505,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-12-03,% Positive Cases,0.02475049900199601,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-12-10,% Positive Cases,0.042238648363252376,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-12-17,% Positive Cases,0.052213740458015266,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-12-24,% Positive Cases,0.08635014836795252,
Orthomyxovididae,Influenza Viruses A,,United States,,2000-12-31,% Positive Cases,0.09879154078549848,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-01-07,% Positive Cases,0.0900287882753206,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-01-14,% Positive Cases,0.11768573307034845,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-01-21,% Positive Cases,0.14821323960164032,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-01-28,% Positive Cases,0.1467969977308431,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-02-04,% Positive Cases,0.12073047007101792,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-02-11,% Positive Cases,0.08542445274959957,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-02-18,% Positive Cases,0.05873983739837398,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-02-25,% Positive Cases,0.04375410194705753,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-03-04,% Positive Cases,0.027308493404304558,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-03-11,% Positive Cases,0.020036910097548113,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-03-18,% Positive Cases,0.013954869358669833,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-03-25,% Positive Cases,0.008939974457215836,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-04-01,% Positive Cases,0.009325681492109038,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-04-08,% Positive Cases,0.004191114836546521,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-04-15,% Positive Cases,0.0039603960396039604,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-04-22,% Positive Cases,0.0016438356164383563,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-04-29,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-05-06,% Positive Cases,0.0006544502617801048,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-05-13,% Positive Cases,0.0007358351729212656,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-05-20,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-05-27,% Positive Cases,0.0008888888888888889,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-06-03,% Positive Cases,0.0020470829068577278,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-06-10,% Positive Cases,0.0019120458891013384,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-06-17,% Positive Cases,0.02631578947368421,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-06-24,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-07-01,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-07-08,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-07-15,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-07-22,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-07-29,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-08-05,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-08-12,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-08-19,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-08-26,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-09-02,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-09-09,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-09-16,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-09-23,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-09-30,% Positive Cases,,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-10-07,% Positive Cases,0.006065857885615251,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-10-14,% Positive Cases,0.0035335689045936395,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-10-21,% Positive Cases,0.005449591280653951,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-10-28,% Positive Cases,0.010739102969046115,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-11-04,% Positive Cases,0.007629107981220657,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-11-11,% Positive Cases,0.00705371676614216,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-11-18,% Positive Cases,0.021469465648854963,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-11-25,% Positive Cases,0.014619883040935672,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-12-02,% Positive Cases,0.030403998334027488,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-12-09,% Positive Cases,0.03346203346203346,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-12-16,% Positive Cases,0.04519309778142974,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-12-23,% Positive Cases,0.05660377358490566,
Orthomyxovididae,Influenza Viruses A,,United States,,2001-12-30,% Positive Cases,0.08355589469668066,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-01-13,% Positive Cases,0.09685641461342395,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-01-20,% Positive Cases,0.13692307692307693,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-01-27,% Positive Cases,0.19633730834752983,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-02-03,% Positive Cases,0.21165749656121047,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-02-10,% Positive Cases,0.22424992267244045,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-02-17,% Positive Cases,0.22528160200250313,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-02-24,% Positive Cases,0.23494453248811412,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-03-03,% Positive Cases,0.2398749660233759,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-03-10,% Positive Cases,0.2153771915714975,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-03-17,% Positive Cases,0.1864754098360656,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-03-24,% Positive Cases,0.14687572054415496,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-03-31,% Positive Cases,0.09540260430507573,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-04-07,% Positive Cases,0.05222088835534214,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-04-14,% Positive Cases,0.03571428571428571,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-04-21,% Positive Cases,0.026191498497209104,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-04-28,% Positive Cases,0.017991004497751123,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-05-05,% Positive Cases,0.00989010989010989,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-05-12,% Positive Cases,0.011564211807668898,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-05-19,% Positive Cases,0.0030211480362537764,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-05-26,% Positive Cases,0.0013633265167007499,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-06-02,% Positive Cases,0.002304147465437788,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-06-09,% Positive Cases,0.0020100502512562816,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-06-16,% Positive Cases,0.0010548523206751054,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-06-23,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-06-30,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-07-07,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-07-14,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-07-21,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-07-28,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-08-04,% Positive Cases,0.0016638935108153079,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-08-11,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-08-18,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-08-25,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-09-01,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-09-08,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-09-15,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-09-22,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-09-29,% Positive Cases,0.004210526315789474,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-10-06,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-10-13,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-10-20,% Positive Cases,0.0013183915622940012,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-10-27,% Positive Cases,0.0,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-11-03,% Positive Cases,0.002818489289740699,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-11-10,% Positive Cases,0.0018337408312958435,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-11-17,% Positive Cases,0.001006036217303823,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-11-24,% Positive Cases,0.0028476506881822496,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-12-01,% Positive Cases,0.0028694404591104736,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-12-08,% Positive Cases,0.004736842105263158,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-12-15,% Positive Cases,0.004971002485501243,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-12-22,% Positive Cases,0.009626955475330927,
Orthomyxovididae,Influenza Viruses A,,United States,,2002-12-29,% Positive Cases,0.015463917525773196,
Orthomyxovididae,Influenza Viruses A,,United States,,2003-01-05,% Positive Cases,0.01731418918918919,
Orthomyxovididae,Influenza Viruses A,,United States,,2003-01-12,% Positive Cases,0.02507598784194529,
Orthomyxovididae,Influenza Viruses A,,United States,,2003-01-19,% Positive Cases,0.04066478076379067,
Orthomyxovididae,Influenza Viruses A,,United States,,2003-01-26,% Positive Cases,0.04987129987129987,
Orthomyxovididae,Influenza Viruses A,,United States,,2003-02-02,% Positive Cases,0.0808472553699284,
Orthomyxovididae,Influenza Viruses A,,United States,,2003-02-09,% Positive Cases,0.10585693710993758,
Orthomyxovididae,Influenza Viruses A,,United States,,2003-02-16,% Positive Cases,0.14095199015182602,
Orthomyxovididae,Influenza Viruses A,,United States,,2003-02-23,% Positive Cases,0.14264328485885372,
Orthomyxovididae,Influenza Viruses A,,United States,,2003-03-02,% Positive Cases,0.14221014492753623,
Orthomyxovididae,Influenza Viruses A,,United States,,2003-03-09,% Positive Cases,0.14006439742410304,
Orthomyxovididae,Influenza Viruses A,,United States,,2003-03-16,% Positive Cases,0.12799339388934763,
Orthomyxovididae,Influenza Viruses A,,United States,,2003-03-23,% Positive Cases,0.1201052016364699,
Orthomyxovididae,Influenza Viruses A,,United States,,2003-03-30,% Positive Cases,0.11033478893740903,
Orthomyxovididae,Influenza Viruses A,,United States,,2003-04-06,% Positive Cases,0.07446808510638298,
Orthomyxovididae,Influenza Viruses A,,United States,,2003-04-13,% Positive Cases,0.06802721088435375,
Orthomyxovididae,Influenza Viruses A,,United States,,2003-04-20,% Positive Cases,0.044110746128578134,
