Microbe Family,Microbe Genus,Microbe Species,Region,Country,Domain,Sub-Domain,date,type,number
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1990-10-14,Cases,33
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1990-10-21,Cases,43
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1990-10-28,Cases,37
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1990-11-04,Cases,57
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1990-11-11,Cases,71
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1990-11-18,Cases,44
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1990-11-25,Cases,56
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1990-12-02,Cases,53
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1990-12-09,Cases,52
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1990-12-16,Cases,47
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1990-12-23,Cases,26
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1990-12-30,Cases,27
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-01-13,Cases,21
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-01-20,Cases,21
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-01-27,Cases,26
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-02-03,Cases,34
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-02-10,Cases,37
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-02-17,Cases,17
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-02-24,Cases,19
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-03-03,Cases,25
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-03-10,Cases,18
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-03-17,Cases,21
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-03-24,Cases,17
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-03-31,Cases,17
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-04-07,Cases,16
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-04-14,Cases,16
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-04-21,Cases,15
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-04-28,Cases,23
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-05-05,Cases,16
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-05-12,Cases,17
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-05-19,Cases,12
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-05-26,Cases,17
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-06-02,Cases,10
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-06-09,Cases,15
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-06-16,Cases,19
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-06-23,Cases,21
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-06-30,Cases,14
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-07-07,Cases,18
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-07-14,Cases,13
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-07-21,Cases,14
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-07-28,Cases,18
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-08-04,Cases,23
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-08-11,Cases,25
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-08-18,Cases,62
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-08-25,Cases,60
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-09-01,Cases,76
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-09-08,Cases,66
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-09-15,Cases,64
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-09-22,Cases,68
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-09-29,Cases,89
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-10-06,Cases,92
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-10-13,Cases,140
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-10-20,Cases,116
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-10-27,Cases,142
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-11-03,Cases,129
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-11-10,Cases,140
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-11-17,Cases,140
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-11-24,Cases,127
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-12-01,Cases,129
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-12-08,Cases,169
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-12-15,Cases,141
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-12-22,Cases,108
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1991-12-29,Cases,78
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-01-05,Cases,70
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-01-12,Cases,81
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-01-19,Cases,104
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-01-26,Cases,90
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-02-02,Cases,85
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-02-09,Cases,55
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-02-16,Cases,53
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-02-23,Cases,65
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-03-01,Cases,33
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-03-08,Cases,38
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-03-15,Cases,59
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-03-22,Cases,40
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-03-29,Cases,37
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-04-05,Cases,29
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-04-12,Cases,30
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-04-19,Cases,30
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-04-26,Cases,28
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-05-03,Cases,23
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-05-10,Cases,24
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-05-17,Cases,29
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-05-24,Cases,26
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-05-31,Cases,23
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-06-07,Cases,20
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-06-14,Cases,19
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-06-21,Cases,20
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-06-28,Cases,26
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-07-05,Cases,29
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-07-12,Cases,31
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-07-19,Cases,28
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-07-26,Cases,26
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-08-02,Cases,32
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-08-09,Cases,35
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-08-16,Cases,33
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-08-23,Cases,30
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-08-30,Cases,52
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-09-06,Cases,59
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-09-13,Cases,67
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-09-20,Cases,65
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-09-27,Cases,74
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-10-04,Cases,70
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-10-11,Cases,61
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-10-18,Cases,53
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-10-25,Cases,76
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-11-01,Cases,61
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-11-08,Cases,57
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-11-15,Cases,44
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-11-22,Cases,34
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-11-29,Cases,47
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-12-06,Cases,60
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-12-13,Cases,60
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-12-20,Cases,53
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1992-12-27,Cases,36
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-01-03,Cases,31
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-01-09,Cases,30
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-01-10,Cases,32
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-01-17,Cases,28
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-01-24,Cases,33
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-01-31,Cases,33
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-02-07,Cases,35
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-02-14,Cases,22
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-02-21,Cases,13
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-02-28,Cases,13
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-03-07,Cases,21
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-03-14,Cases,17
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-03-21,Cases,11
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-03-28,Cases,8
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-04-04,Cases,8
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-04-11,Cases,6
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-04-18,Cases,6
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-04-25,Cases,7
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-05-02,Cases,12
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-05-09,Cases,17
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-05-16,Cases,10
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-05-23,Cases,10
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-05-30,Cases,18
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-06-06,Cases,19
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-06-13,Cases,12
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-06-20,Cases,22
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-06-27,Cases,12
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-07-04,Cases,21
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-07-11,Cases,18
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-07-18,Cases,16
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-07-25,Cases,16
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-08-01,Cases,22
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-08-08,Cases,17
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-08-15,Cases,25
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-08-22,Cases,23
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-08-29,Cases,12
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-09-05,Cases,25
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-09-12,Cases,28
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-09-19,Cases,27
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-09-26,Cases,18
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-10-03,Cases,23
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-10-10,Cases,23
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-10-17,Cases,29
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-10-24,Cases,38
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-10-31,Cases,36
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-11-07,Cases,43
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-11-14,Cases,46
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-11-21,Cases,31
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-11-28,Cases,25
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-12-05,Cases,40
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-12-12,Cases,31
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-12-19,Cases,38
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1993-12-26,Cases,30
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-01-01,Cases,22
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-01-09,Cases,31
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-01-16,Cases,26
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-01-23,Cases,35
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-01-30,Cases,36
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-02-06,Cases,39
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-02-13,Cases,25
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-02-20,Cases,31
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-02-27,Cases,37
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-03-06,Cases,33
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-03-13,Cases,25
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-03-20,Cases,24
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-03-27,Cases,18
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-04-03,Cases,23
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-04-10,Cases,13
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-04-17,Cases,18
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-04-24,Cases,14
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-05-01,Cases,17
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-05-08,Cases,22
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-05-15,Cases,13
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-05-22,Cases,24
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-05-29,Cases,31
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-06-05,Cases,34
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-06-12,Cases,31
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-06-19,Cases,31
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-06-26,Cases,38
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-07-03,Cases,49
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-07-10,Cases,42
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-07-17,Cases,49
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-07-24,Cases,55
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-07-31,Cases,80
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-08-07,Cases,84
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-08-14,Cases,72
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-08-21,Cases,89
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-08-28,Cases,115
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-09-04,Cases,179
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-09-11,Cases,202
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-09-18,Cases,272
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-09-25,Cases,302
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-10-02,Cases,395
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-10-09,Cases,426
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-10-16,Cases,461
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-10-23,Cases,381
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-10-30,Cases,333
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-11-06,Cases,353
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-11-13,Cases,410
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-11-20,Cases,364
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-11-27,Cases,359
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-12-04,Cases,288
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-12-11,Cases,221
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-12-18,Cases,149
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1994-12-25,Cases,112
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-01-01,Cases,154
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-01-08,Cases,91
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-01-15,Cases,72
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-01-22,Cases,56
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-01-29,Cases,46
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-02-05,Cases,37
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-02-12,Cases,26
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-02-19,Cases,17
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-02-26,Cases,17
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-03-05,Cases,20
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-03-12,Cases,11
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-03-19,Cases,7
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-03-26,Cases,16
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-04-02,Cases,14
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-04-09,Cases,16
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-04-16,Cases,5
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-04-23,Cases,2
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-04-30,Cases,6
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-05-07,Cases,5
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-05-14,Cases,4
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-05-21,Cases,3
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-05-28,Cases,4
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-06-04,Cases,16
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-06-11,Cases,8
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-06-18,Cases,7
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-06-25,Cases,10
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-07-02,Cases,14
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-07-09,Cases,7
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,,1995-07-16,Cases,9
